id,nombre,apellido,genero,fecha_nacimiento,ocupacion,tipo_cuenta
KN-002-1054,Yusuf,Abdullahi,F,1958-10-14,Human Resources Specialist,Current
LA-010-1097,Clifford,Alade,F,1984-01-31,Engineer,Savings
KN-006-1217,Bello,Nafisa,M,2003-02-26,Student,Savings
LA-009-1093,Chinelo,Oladejo,M,1987-07-28,Welder,Current
LA-003-1010,Chinedu,Okeke,M,1992-09-14,Truck Driver,Current
KN-006-1112,Danjuma,Muhammad,F,1985-12-22,Engineer,Current
LA-013-1106,Daniel,Oluwakemi,M,1957-03-11,Welder,Savings
KN-009-1166,Ahmad,Maryam,F,1973-01-26,Human Resources Specialist,Current
LA-001-1215,Chukwuemeka,Ebiowei,F,1996-03-08,Manager,Current
KN-005-1168,Umaru,Rakiya,F,2000-07-23,Trader,Current
LA-003-1116,Omolara,Oyebanji,M,1976-06-22,Marketing Executive,Current
KN-005-1169,Fatima,Abdulrahman,M,1957-05-31,Trader,Savings
LA-005-1034,Damilola,Akindele,M,1957-12-19,Carpenter,Savings
KN-004-1211,Rukayya,Salisu,M,1985-10-25,Farmer,Current
LA-011-1160,Boluwatife,Oluwabukola,F,1999-01-24,Student,Savings
LA-014-1043,Opeyemi,Omolabake,F,1990-09-13,Human Resources Specialist,Current
LA-006-1241,Jideofor,Oluwatosin,F,1985-06-18,Software Developer,Current
LA-006-1069,Ademiluyi,Oluwabukola,M,1993-01-19,Human Resources Specialist,Savings
KN-007-1147,Khadija,Haruna,M,1985-12-28,Farmer,Savings
LA-015-1076,Lateefah,Oluwatobiloba,M,2001-09-05,Student,Savings
KN-005-1047,Zainab,Yusuf,M,1963-06-15,Engineer,Current
KN-002-1146,Abdulrahman,Ahmad,F,1998-12-09,Marketing Executive,Savings
LA-014-1022,Omolola,Omolola,M,1996-05-08,Human Resources Specialist,Current
LA-004-1005,Chibueze,Okonkwo,M,1987-06-05,Lawyer,Current
LA-006-1030,Chris,Akinola,F,1977-12-02,Accountant,Current
LA-014-1110,Danjuma,Adeleke,M,1996-12-31,Accountant,Savings
LA-010-1051,Kehinde,Afolabi,M,1958-06-11,Marketing Executive,Current
LA-015-1005,Amos,Akande,M,1969-06-18,Mechanic,Current
LA-004-1219,Benedict,Ojo,M,2001-01-31,Student,Savings
LA-003-1268,Oluwakanyinsola,Alamu,M,1980-07-24,Welder,Current
KN-004-1112,Ali,Adamu,M,1989-04-12,Marketing Executive,Savings
LA-008-1140,Oluwaseun,Akande,M,1981-07-31,Carpenter,Savings
LA-012-1282,Xaviera,Oluwatomi,F,1988-07-31,Trader,Current
LA-012-1169,Chuma,Oluwafemi,M,1991-10-15,Human Resources Specialist,Current
LA-010-1243,Benson,Oluwabusayo,F,1972-08-05,Trader,Current
LA-011-1096,Oluwamayowa,Akande,F,1967-07-09,Software Developer,Savings
LA-004-1195,Nifemi,Ojo,M,1966-06-12,Construction Worker,Savings
LA-001-1078,Adelaja,Adeleke,M,2001-11-21,Student,Savings
RI-001-1072,Sunday,Onwuka,F,1999-10-01,Student,Savings
LA-011-1159,Olufunmi,Jimoh,F,1980-03-13,Software Developer,Current
KN-001-1118,Ahmed,Musa,F,1971-03-10,Health Professional,Savings
KN-007-1032,Maryam,Abubakar,M,1979-12-23,Factory Worker,Current
LA-012-1080,Oluwajoba,Onyekwere,M,1997-12-20,Farmer,Current
LA-014-1083,Adewale,Okon,F,1972-01-15,Manager,Savings
LA-011-1225,Austin,Adekunle,M,1957-11-30,Health Professional,Savings
LA-004-1285,Boluwatife,Eko,M,1976-12-25,Farmer,Savings
LA-007-1104,Victoria,Onyeka,F,1958-01-31,Health Professional,Savings
KN-004-1225,Danjuma,Maryam,F,1971-06-02,Trader,Current
LA-003-1031,Adetokunbo,Oladipo,M,1964-12-02,Lawyer,Savings
LA-004-1003,Andrew,Akpan,M,1966-11-27,Accountant,Savings
LA-004-1322,Zainab,Nwachukwu,M,1999-10-25,Student,Savings
KN-005-1069,Rakiya,Sani,F,1977-05-26,Lawyer,Savings
LA-014-1243,Lekan,Oluwatimilehin,M,1996-04-02,Accountant,Savings
LA-010-1146,Ayo,Okonkwo,F,1966-04-03,Marketing Executive,Savings
LA-013-1262,Oluwamayowa,Ekeinde,M,1967-06-26,Health Professional,Current
KN-005-1170,Fadila,Firdausi,M,1971-08-29,Trader,Current
LA-006-1129,Oluwaseyi,Okonkwo,F,1973-05-16,Marketing Executive,Savings
LA-006-1211,Ugochukwu,Akintola,M,1980-03-16,Factory Worker,Savings
LA-013-1163,Chisom,Balogun,F,1958-12-12,Trader,Savings
LA-012-1255,Oluwaseyi,Oluwakemi,F,1992-11-10,Health Professional,Current
RI-001-1002,Ifeanyi,Nwokocha,M,1962-08-21,Truck Driver,Savings
LA-015-1012,Rasheed,Rasaq,F,1966-09-23,Manager,Current
LA-002-1249,Chukwuma,Nwachukwu,F,1978-07-22,Accountant,Current
LA-006-1245,Qudus,Onyeka,M,1989-06-03,Welder,Savings
LA-010-1031,Deji,Adeleke,M,2000-04-24,Student,Savings
LA-002-1166,Adewale,Adekoya,F,1957-11-25,Data Analyst,Current
LA-005-1108,Destiny,Ugochukwu,M,1958-02-07,Health Professional,Current
LA-012-1201,Daniel,Adeleke,M,1967-12-20,Truck Driver,Savings
LA-005-1238,Jideofor,Abiola,M,1999-08-01,Student,Savings
KN-009-1113,Tijjani,Fadila,M,1971-04-27,Health Professional,Savings
KN-006-1038,Sani,Musa,M,1999-04-13,Trader,Savings
LA-015-1264,Oluwamayowa,Emeka,F,1985-05-24,Software Developer,Current
LA-006-1183,Ademiluyi,Oluwaseun,M,1980-07-01,Mechanic,Current
LA-006-1214,Akpan,Adebayo,M,1987-10-20,Data Analyst,Savings
RI-002-1045,Ogechi,Ezeani,F,2001-08-07,Student,Savings
KN-007-1152,Nura,Khadija,M,1997-11-01,Plumber,Savings
LA-009-1233,Jideofor,Busari,M,1976-09-26,Marketing Executive,Savings
KN-004-1215,Nafisa,Salma,F,1989-02-18,Trader,Savings
LA-015-1002,Adesola,Oladele,F,2000-09-25,Student,Savings
LA-015-1026,Chinedu,Nwachukwu,F,1984-12-21,Health Professional,Savings
LA-014-1115,Seun,Ekeinde,M,1974-03-01,Welder,Savings
LA-006-1161,Daniella,Ebiowei,F,2002-10-31,Student,Savings
LA-013-1203,Ekene,Oladele,M,1973-03-27,Truck Driver,Current
LA-014-1094,Adebayo,Akinwale,M,2001-03-01,Student,Savings
KN-004-1114,Sani,Muhammad,F,1964-02-08,Marketing Executive,Current
KN-006-1054,Maryam,Muhammad,M,1991-11-28,Manager,Current
KN-002-1105,Zara,Ali,M,1989-02-28,Marketing Executive,Savings
KN-008-1206,Bello,Habiba,M,1957-10-15,Manager,Savings
LA-010-1184,Oluwamayowa,Oluwayemisi,M,1984-03-29,Carpenter,Savings
LA-010-1234,Xaviera,Nkechi,M,1966-01-26,Software Developer,Savings
LA-003-1024,Oluwatobi,Akintoye,F,1961-10-14,Human Resources Specialist,Savings
KN-004-1219,Umar,Haruna,F,2002-07-11,Student,Savings
KN-008-1043,Ruqayya,Hassan,F,2000-10-09,Student,Savings
LA-005-1149,Chukwudi,Ajayi,M,1964-12-17,Lawyer,Current
LA-004-1209,Akpan,Ayodele,F,1978-06-01,Human Resources Specialist,Current
LA-001-1229,Babajide,Omolola,F,1984-06-26,Engineer,Current
LA-014-1250,Lateefah,Akintoye,M,1996-05-20,Electrician,Current
RI-001-1090,Oluwatosin,Okafor,M,1963-02-19,Software Developer,Savings
LA-005-1254,Adesola,Adesina,F,1989-07-12,Human Resources Specialist,Current
LA-002-1056,Oyindamola,Adejumo,M,1967-02-11,Farmer,Current
LA-015-1272,Elizabeth,Ogundele,M,1995-09-29,Farmer,Current
LA-004-1044,Omolabake,Bello,F,1978-07-15,Trader,Savings
LA-011-1238,Akindele,Olaoye,M,1993-09-27,Farmer,Current
KN-005-1212,Adamu,Tijjani,F,1967-04-06,Health Professional,Savings
KN-001-1062,Fadila,Sani,M,1983-08-12,Construction Worker,Current
KN-005-1085,Ismaila,Yusuf,F,1960-05-22,Marketing Executive,Savings
LA-011-1184,Olumide,Ekeinde,F,1979-11-11,Accountant,Current
LA-006-1126,Chisom,Dosunmu,F,1980-06-25,Data Analyst,Savings
LA-005-1068,Kehinde,Okafor,M,1964-07-06,Farmer,Current
LA-012-1283,Ngozi,Bankole,F,1989-04-10,Manager,Current
LA-010-1159,Morounkola,Jegede,F,1973-05-06,Marketing Executive,Savings
LA-004-1223,Oluwabukola,Gbenga,F,1994-03-05,Data Analyst,Savings
LA-009-1237,Agatha,Oluwatomi,M,1969-11-23,Manager,Savings
LA-005-1043,Anthony,Nkele,M,1973-08-15,Farmer,Savings
RI-003-1030,Oluwakemi,Briggs,M,1974-09-11,Construction Worker,Savings
LA-015-1170,Adesanmi,Oluwaseun,F,1990-04-25,Lawyer,Current
KN-010-1008,Rukayat,Suleiman,F,1975-02-13,Human Resources Specialist,Current
KN-003-1035,Bello,Ibrahim,F,1980-08-12,Engineer,Savings
KN-005-1071,Zara,Umaru,M,1987-06-29,Welder,Current
RI-002-1043,Nkechi,Obi,F,1981-09-15,Trader,Savings
RI-004-1009,Emeka,Wike,M,1990-04-12,Accountant,Savings
KN-002-1003,Aliyu,Umar,M,1988-07-15,Trader,Current
KN-004-1056,Musa,Umar,F,2007-11-28,Trader,Savings
LA-012-1230,Akpan,Benson,F,1980-02-09,Health Professional,Savings
KN-007-1171,Sadiya,Abdulsalam,F,1989-01-29,Marketing Executive,Savings
LA-006-1231,Chinazo,Okoye,F,1968-03-05,Manager,Current
LA-004-1173,Blessing,Ogundele,M,2003-11-22,Student,Savings
LA-011-1056,Nkele,Ekundayo,F,1971-03-31,Manager,Current
RI-002-1031,Edidiong,Nwokocha,F,1980-11-17,Software Developer,Savings
LA-004-1266,Chris,Benson,F,2009-07-01,Student,Savings
KN-006-1044,Maryam,Adamu,F,2003-04-15,Student,Savings
KN-002-1201,Zainab,Fati,M,1986-09-04,Factory Worker,Savings
LA-004-1233,Nifemi,Nnamdi,M,1970-12-20,Manager,Current
LA-008-1183,Anthonia,Okafor,F,1967-06-28,Human Resources Specialist,Savings
LA-009-1263,Olusola,Eze,F,1980-08-21,Marketing Executive,Savings
LA-002-1277,Adelaja,Hassan,F,1990-11-05,Data Analyst,Savings
KN-002-1195,Adamu,Sadiq,M,1975-03-16,Manager,Current
LA-001-1052,Xaviera,Okonkwo,M,2002-06-10,Student,Savings
LA-011-1178,Ebunoluwa,Akinfenwa,F,1985-07-09,Accountant,Current
LA-003-1052,Nkemdirim,Okafor,F,1989-07-01,Human Resources Specialist,Savings
LA-014-1162,Segun,Nwankwo,M,1999-08-10,Student,Savings
LA-002-1062,Aluko,Adewumi,F,1995-04-27,Lawyer,Current
LA-004-1137,Adenike,Akpan,M,1960-06-15,Human Resources Specialist,Current
LA-014-1217,Danjuma,Aluko,F,1988-04-21,Health Professional,Current
LA-008-1005,Bolaji,Adekoya,M,2001-02-14,Student,Savings
LA-012-1062,Lekan,Eze,F,1977-03-30,Manager,Savings
LA-010-1254,Chiamaka,Nwachukwu,F,1992-02-15,Accountant,Current
LA-003-1160,Ekene,Okafor,F,1989-11-20,Engineer,Savings
LA-009-1082,Ebiere,Hassan,M,1991-10-26,Factory Worker,Savings
LA-009-1069,Kabirat,Aregbesola,M,2000-04-21,Student,Savings
KN-008-1076,Danjuma,Adamu,M,1974-03-03,Electrician,Current
LA-002-1217,Aladejobi,Onwuka,F,1969-07-05,Data Analyst,Current
LA-004-1107,Zainab,Nwankwo,M,1974-01-31,Manager,Current
LA-003-1275,Kafayat,Oluwadamilola,M,1978-03-03,Software Developer,Savings
LA-011-1151,Nike,Akinola,F,1972-07-19,Marketing Executive,Savings
KN-002-1074,Sadiya,Ahmad,M,1964-05-04,Marketing Executive,Savings
KN-005-1162,Nura,Ruqayya,F,1966-03-24,Trader,Savings
LA-005-1015,Niyi,Niyi,M,1983-12-19,Construction Worker,Savings
KN-009-1090,Firdausi,Musa,F,1984-08-27,Marketing Executive,Current
LA-003-1269,Boluwatife,Okpara,M,1997-09-22,Engineer,Current
KN-006-1214,Hauwa,Salma,F,1962-12-04,Marketing Executive,Current
KN-005-1010,Abdulrahman,Ali,F,2002-06-22,Trader,Savings
LA-001-1098,Denis,Adewale,M,1991-10-15,Lawyer,Current
KN-009-1145,Habiba,Mariam,F,1974-03-10,Engineer,Current
LA-007-1159,Adejoke,Ogbu,F,1981-01-17,Engineer,Savings
LA-002-1048,Dora,Adebayo,M,1961-02-20,Marketing Executive,Savings
LA-011-1066,Nwachukwu,Akintoye,M,1960-05-06,Truck Driver,Current
KN-001-1143,Suleiman,Aisha,F,1975-07-12,Human Resources Specialist,Current
KN-001-1121,Danladi,Danjuma,F,1969-01-14,Lawyer,Current
LA-011-1201,Babatunde,Adebisi,M,1979-04-01,Data Analyst,Savings
LA-004-1112,Ali,Muhammad,M,1986-01-28,Trader,Current
LA-009-1193,Ebuka,Nwachukwu,M,1990-07-28,Accountant,Current
LA-005-1024,Olufemi,Gbadamosi,F,2002-03-22,Student,Savings
LA-005-1139,Oyindamola,Adeniran,M,1987-12-11,Plumber,Current
LA-011-1019,Oluwatoyin,Adebisi,F,1978-05-01,Engineer,Current
LA-009-1289,Ekene,Odeyemi,F,1989-03-31,Lawyer,Savings
LA-012-1035,Chinedu,Jimoh,F,1977-05-20,Software Developer,Savings
KN-002-1097,Yusuf,Adamu,F,2005-11-20,Student,Savings
KN-006-1066,Musa,Yakubu,F,1985-02-25,Human Resources Specialist,Current
LA-008-1108,Asabe,Awofeso,M,1999-06-19,Student,Savings
LA-003-1094,Nkem,Okon,M,1960-01-07,Factory Worker,Current
KN-004-1006,Salisu,Ahmed,M,1991-01-15,Factory Worker,Savings
LA-007-1069,Akintunde,Egbule,M,1990-08-23,Accountant,Current
LA-002-1076,Celestine,Ekeinde,F,1979-07-18,Human Resources Specialist,Savings
RI-001-1007,Grace,Onwuka,F,1995-11-04,Health Professional,Current
LA-001-1036,Danjuma,Adeyemi,M,1964-03-14,Truck Driver,Current
LA-002-1243,Oluwatoyin,Akintola,F,1998-04-23,Student,Savings
KN-008-1200,Abubakar,Fati,F,2006-05-24,Trader,Current
LA-015-1019,Boluwatife,Oluwatofunmi,F,1964-07-14,Health Professional,Savings
KN-008-1017,Umaru,Mohammed,M,1992-10-25,Engineer,Current
KN-001-1066,Salisu,Ahmad,M,1970-05-30,Trader,Savings
LA-005-1299,Zainab,Okafor,F,1999-10-10,Student,Savings
LA-012-1066,Aminat,Udom,M,1960-03-07,Software Developer,Current
LA-014-1257,Ayo,Adekunle,M,1973-02-19,Carpenter,Current
KN-008-1036,Adamu,Abdullahi,F,1988-03-14,Accountant,Savings
KN-009-1129,Firdausi,Abdulsalam,M,1976-04-06,Marketing Executive,Savings
KN-009-1007,Hafsatu,Mohammed,M,1996-08-11,Human Resources Specialist,Savings
LA-012-1024,Oluwakemi,Iloka,M,1988-10-06,Welder,Current
LA-007-1126,Chinedu,Idowu,F,1979-06-05,Accountant,Savings
LA-013-1087,Adebowale,Adegoke,M,1991-07-01,Human Resources Specialist,Current
LA-001-1257,Nnamdi,Okonkwo,F,1974-01-19,Trader,Current
LA-003-1071,Seun,Ojo,M,1969-01-30,Accountant,Current
LA-009-1186,Chizoba,Okafor,M,2007-05-06,Student,Savings
KN-003-1036,Garba,Umar,F,1966-12-08,Marketing Executive,Current
KN-005-1048,Yusuf,Mohammed,F,1995-12-31,Human Resources Specialist,Savings
LA-015-1184,Ayodeji,Gbolahan,F,1987-03-12,Engineer,Savings
KN-006-1188,Abdulrahman,Amina,M,1981-06-19,Farmer,Current
LA-011-1105,Babatunde,Olumide,M,1991-08-14,Human Resources Specialist,Current
LA-005-1290,Chinenye,Oladele,F,1989-03-09,Engineer,Savings
LA-005-1216,Oluwaseyi,Onu,M,1993-02-20,Construction Worker,Savings
KN-001-1154,Bello,Mariam,M,1983-01-24,Engineer,Savings
LA-011-1297,Omolara,Suleimon,M,2003-04-17,Student,Savings
LA-009-1101,Oladimeji,Aregbesola,F,1972-08-12,Trader,Savings
KN-009-1188,Fati,Hafsatu,F,1966-04-12,Engineer,Savings
LA-012-1118,Bolanle,Onu,F,1992-04-25,Engineer,Savings
LA-010-1104,Ibukunoluwa,Adeyemi,F,1996-03-22,Accountant,Current
RI-003-1047,Obinna,Akintoye,F,1962-10-12,Engineer,Savings
LA-001-1038,Olasupo,Aregbesola,F,1986-07-20,Human Resources Specialist,Savings
LA-009-1217,Chidiebube,Olawale,F,1984-04-30,Marketing Executive,Savings
LA-008-1070,Aladejobi,Olatunji,F,1986-05-31,Trader,Savings
LA-002-1196,Ekanem,Oluwadamilola,F,1961-12-15,Trader,Current
KN-002-1095,Ismaila,Bello,M,1985-05-01,Health Professional,Current
LA-012-1036,Ayo,Ojo,F,1964-07-23,Trader,Savings
LA-015-1197,Austin,Oluwagbemiga,F,1985-08-01,Manager,Current
KN-006-1120,Ismaila,Suleiman,M,1957-06-18,Manager,Current
LA-004-1023,Oluwalonimi,Oluwalonimi,F,1959-03-12,Health Professional,Savings
LA-011-1061,Clara,Ojo,M,1994-10-01,Welder,Current
KN-004-1024,Sadiq,Ahmed,F,1997-08-24,Health Professional,Savings
KN-009-1084,Abdulrahman,Suleiman,M,1996-04-25,Trader,Current
LA-008-1077,Niyi,Benson,F,1961-12-11,Marketing Executive,Current
LA-002-1028,Damilare,Ugochukwu,F,1975-08-03,Lawyer,Savings
KN-001-1174,Sadiq,Firdausi,M,1961-10-07,Manager,Savings
LA-012-1129,Oluwatofunmi,Bala,M,1968-11-27,Welder,Current
LA-005-1054,Ayodeji,Okoh,F,1980-09-03,Marketing Executive,Current
LA-005-1084,Ajayi,Adeleke,F,1975-11-25,Human Resources Specialist,Savings
KN-007-1151,Bello,Rakiya,F,2003-05-11,Student,Savings
LA-011-1091,Ebenezer,Oluwaseun,F,1988-10-24,Lawyer,Savings
LA-013-1151,Benson,Oni,M,1988-10-11,Plumber,Current
KN-008-1011,Ahmad,Abubakar,M,1977-02-18,Lawyer,Savings
LA-015-1188,Ademiluyi,Udom,M,1998-09-05,Student,Savings
KN-003-1176,Amina,Salisu,F,1969-06-04,Health Professional,Savings
LA-003-1072,Ekpereamaka,Adegoke,F,1989-02-17,Data Analyst,Savings
LA-013-1284,Akinbiyi,Ebiowei,M,1962-08-20,Construction Worker,Current
LA-002-1186,Rukayat,Eko,F,1964-08-06,Health Professional,Savings
KN-008-1183,Amina,Nafisa,F,1995-05-21,Health Professional,Current
LA-003-1266,Olaniyi,Ojo,F,2000-01-21,Student,Savings
LA-009-1098,Oluwakemi,Oluwadamilola,M,2003-08-03,Student,Savings
LA-003-1157,Chinenye,Omolola,F,1967-08-28,Health Professional,Current
KN-001-1116,Sadiya,Garba,F,2003-05-04,Student,Savings
LA-013-1198,Omolola,Daramola,M,1983-01-18,Software Developer,Current
LA-003-1199,Chidozie,Adekunle,M,1958-11-18,Data Analyst,Current
LA-003-1114,Olumide,Fagbemi,M,1981-08-07,Software Developer,Current
LA-001-1112,Babajide,Omolabake,M,1998-07-24,Student,Savings
LA-010-1061,Damilare,Oluwayemisi,F,1974-04-12,Human Resources Specialist,Current
LA-013-1081,Benson,Ogundele,F,1975-10-15,Human Resources Specialist,Current
KN-005-1126,Danladi,Musa,F,2007-10-18,Trader,Savings
KN-006-1162,Sani,Rukayya,M,2006-07-11,Trader,Savings
KN-001-1061,Musa,Ahmed,F,1963-12-03,Engineer,Current
LA-001-1155,Chikamso,Oni,F,1989-04-26,Factory Worker,Savings
LA-015-1146,Folasade,Ekong,M,2002-04-29,Student,Savings
LA-014-1026,Wuraola,Eze,F,1998-08-01,Student,Savings
LA-011-1088,Damilare,Ekwueme,F,2004-08-31,Student,Savings
KN-004-1054,Ibrahim,Ibrahim,F,1989-03-24,Health Professional,Current
LA-008-1090,Oluwafemi,Akande,M,1998-05-08,Student,Savings
LA-004-1131,Oluwaseyi,Eko,F,1968-03-25,Accountant,Current
LA-010-1020,Kehinde,Okeke,M,2003-11-18,Student,Savings
LA-001-1224,Olaniyi,Eze,F,1976-01-10,Manager,Savings
LA-013-1250,Deborah,Onyekwere,M,1972-12-10,Truck Driver,Savings
RI-001-1047,Onyinyechi,Okoli,M,1975-03-01,Farmer,Current
LA-006-1115,Chibueze,Adebayo,F,1989-10-08,Health Professional,Savings
LA-010-1241,Ayo,Nnamdi,M,1986-06-20,Truck Driver,Current
LA-013-1042,Ademiluyi,Okoye,M,2000-01-07,Student,Savings
KN-003-1181,Mustapha,Haruna,M,1964-02-06,Health Professional,Current
LA-006-1017,Boluwatife,Akinwande,F,1969-09-10,Marketing Executive,Current
KN-004-1200,Firdausi,Fadila,F,1985-07-20,Health Professional,Current
LA-012-1051,Aluko,Adejumo,M,1982-03-30,Human Resources Specialist,Savings
LA-006-1102,Chinyere,Adebanjo,M,1967-02-20,Factory Worker,Savings
LA-015-1021,Ekanem,Adeyemo,M,1986-09-21,Construction Worker,Current
LA-014-1221,Diana,Akintola,M,2000-06-10,Student,Savings
LA-002-1140,Dayo,Oladejo,F,1959-01-26,Lawyer,Current
LA-001-1099,Nkem,Okafor,F,1963-08-22,Health Professional,Savings
LA-009-1240,Daniella,Adegoke,M,1970-12-17,Marketing Executive,Current
LA-005-1028,Ekele,Amadi,M,1988-04-22,Manager,Savings
LA-006-1040,Edith,Ogunleye,F,1988-08-26,Health Professional,Current
LA-012-1273,Oluwakemi,Amosun,M,1971-06-05,Farmer,Savings
LA-006-1052,Nneka,Ekong,F,1982-06-26,Health Professional,Savings
KN-007-1078,Abubakar,Ahmad,F,1997-02-08,Engineer,Current
LA-005-1053,Chukwuemeka,Oguntade,F,2000-06-26,Student,Savings
LA-013-1011,Chukwuka,Okafor,M,1970-01-11,Manager,Current
KN-006-1237,Amina,Abdulsalam,M,1971-05-05,Manager,Current
LA-013-1009,Chisom,Okafor,M,1966-04-01,Carpenter,Savings
LA-002-1093,Oyindamola,Akindele,F,1964-02-12,Engineer,Current
LA-012-1245,Chiwendu,Oluwabukola,M,1969-09-25,Plumber,Current
KN-007-1086,Nafisa,Ahmed,M,1971-05-19,Farmer,Current
LA-005-1275,Babajide,Adejumo,M,1982-06-04,Plumber,Current
LA-003-1144,Ekanem,Akindele,F,1990-11-30,Human Resources Specialist,Savings
LA-007-1275,Danladi,Adebisi,M,1988-02-20,Manager,Savings
LA-006-1077,Christian,Ogbu,F,2003-09-20,Student,Savings
LA-013-1280,Chukwuma,Oladejo,F,1992-08-07,Data Analyst,Current
KN-002-1184,Salisu,Rakiya,M,1995-08-04,Marketing Executive,Current
LA-010-1002,Bernadine,Adekunle,F,1976-07-25,Health Professional,Savings
LA-015-1141,Akpan,Ogunnaike,F,2005-05-27,Student,Savings
LA-003-1197,Adebisi,Adeleke,M,1983-03-23,Lawyer,Savings
LA-003-1156,Chizoba,Okoye,M,1987-11-06,Manager,Savings
LA-011-1108,Ayodeji,Amosun,M,1987-11-24,Plumber,Savings
KN-008-1172,Khadija,Halima,M,1999-08-30,Student,Savings
LA-004-1032,Ngozi,Okon,F,1995-06-19,Software Developer,Savings
KN-003-1004,Nafisa,Musa,F,1983-07-14,Lawyer,Current
LA-002-1219,Austin,Nnamdi,F,1997-03-29,Lawyer,Current
KN-003-1162,Yakubu,Abdulaziz,M,1966-11-13,Carpenter,Current
LA-006-1105,Ayodeji,Oluwatofunmi,M,1959-04-11,Accountant,Current
KN-002-1194,Lawal,Salma,M,1996-04-12,Carpenter,Savings
LA-007-1168,Oluwakemi,Oluwamayowa,F,2002-07-25,Student,Savings
LA-014-1088,Olumide,Ayodele,F,1981-05-21,Marketing Executive,Savings
KN-003-1085,Nasiru,Hassan,M,1972-12-06,Farmer,Savings
KN-006-1086,Mariam,Ahmad,F,2002-07-24,Trader,Current
LA-005-1148,Ali,Okafor,F,1965-05-01,Engineer,Savings
LA-014-1191,Oluwalonimi,Akintoye,F,1970-04-28,Engineer,Savings
KN-004-1199,Ahmad,Amina,M,1993-02-24,Factory Worker,Savings
LA-009-1147,Andrew,Bello,M,1981-12-06,Manager,Savings
KN-005-1167,Mariam,Abdulaziz,M,2002-06-05,Trader,Current
LA-010-1152,Ekpereamaka,Eyo,F,1961-11-19,Manager,Savings
LA-004-1305,Bertha,Sanyaolu,M,1965-01-12,Welder,Current
LA-007-1230,Danjuma,Akintoye,F,1988-08-12,Human Resources Specialist,Current
LA-014-1266,Bridget,Okonkwo,M,2000-10-18,Student,Savings
KN-009-1158,Abdullahi,Rukayya,M,1988-09-10,Manager,Current
LA-007-1175,Adebisi,Adeyemo,M,1992-02-01,Data Analyst,Current
LA-014-1050,Agnes,Onyeka,M,1989-07-09,Accountant,Current
LA-005-1249,Chidiebube,Mohammed,F,1988-03-21,Engineer,Savings
LA-015-1196,Oluwamayowa,Akindele,F,1996-03-14,Manager,Savings
LA-006-1225,Fiyinfoluwa,Adebayo,F,1959-03-07,Lawyer,Savings
LA-014-1077,Kehinde,Oluwapelumi,M,1995-11-18,Marketing Executive,Savings
LA-015-1139,Ebiere,Agboola,M,1969-04-22,Health Professional,Current
LA-012-1046,Damilola,Ademola,F,1982-10-06,Accountant,Current
KN-003-1018,Danjuma,Ali,M,1976-02-24,Farmer,Current
KN-001-1035,Zainab,Sani,F,1962-05-12,Engineer,Current
LA-009-1235,Jideofor,Oluwafemi,M,1999-06-23,Student,Savings
LA-002-1053,Benjamin,Akande,F,1980-01-27,Engineer,Savings
KN-005-1166,Fadila,Abdulkadir,F,1996-06-20,Health Professional,Current
LA-005-1071,Augustina,Eze,F,1961-10-05,Engineer,Current
LA-005-1067,Adeola,Gbenga,F,1985-07-31,Engineer,Current
LA-005-1135,Damilola,Nnamdi,M,1979-11-24,Manager,Savings
LA-015-1066,Alfred,Akindele,F,1959-04-05,Accountant,Savings
LA-006-1230,Deji,Eko,F,1987-09-28,Trader,Savings
LA-015-1169,Denis,Adekunle,M,1992-04-03,Carpenter,Current
LA-015-1038,Edwin,Adeniyi,F,1990-01-16,Marketing Executive,Savings
LA-008-1120,Opeyemi,Onyeka,M,1980-09-26,Plumber,Savings
LA-013-1261,Oluwamayowa,Adegoke,M,1973-02-16,Mechanic,Current
LA-013-1217,Adebisi,Oladipo,F,1959-11-13,Manager,Savings
LA-006-1026,Olusola,Fatunmise,M,1961-09-21,Truck Driver,Savings
LA-004-1278,Ayo,Udom,F,1992-11-14,Human Resources Specialist,Savings
LA-009-1071,Chukwudi,Nwosu,F,1985-10-19,Lawyer,Current
LA-003-1249,Cynthia,Balogun,M,1976-04-26,Mechanic,Current
KN-009-1018,Ruqayya,Bello,F,1990-05-15,Engineer,Current
LA-011-1008,Chinenye,Okonkwo,F,1991-02-16,Engineer,Current
KN-005-1026,Hafsatu,Hassan,M,1981-12-12,Manager,Current
LA-010-1069,Aisha,Okonkwo,F,1977-11-05,Accountant,Current
LA-005-1197,Olaniyi,Davies,F,1966-11-10,Manager,Current
LA-004-1113,Chiwendu,Okafor,M,1998-11-29,Student,Savings
LA-010-1160,Jideofor,Alade,F,1994-02-10,Trader,Savings
LA-010-1217,Ebunoluwa,Adeolu,M,1962-08-21,Electrician,Savings
LA-011-1165,Oluwaseun,Nwosu,M,1967-11-24,Engineer,Savings
LA-007-1130,Nifemi,Fajimi,F,1974-09-15,Data Analyst,Current
LA-002-1043,Chukwuka,Kuti,F,1964-03-15,Marketing Executive,Current
LA-012-1132,Azeez,Afolabi,M,1983-10-24,Marketing Executive,Savings
LA-010-1014,Oluwatofunmi,Oluwatofunmi,F,1969-05-22,Lawyer,Savings
LA-012-1261,Ekwutosi,Nwosu,F,1980-02-05,Software Developer,Savings
KN-009-1186,Abdulsalam,Mustapha,M,1966-06-18,Marketing Executive,Savings
